Ano;Território;Modalidade de ensino;Taxa de retenção e desistência no ensino secunário, em todos os anos de escolaridade;Desemprego registado nos centros de emprego (para menores de 25 anos)
2015.0;Sátão_Município;Cursos gerais;16.2;97.7
2015.0;Sátão_Município;Cursos Tecnológicos e Profissionais;1.0;97.7
2015.0;Sátão_Município;Total;12.0;97.7
2015.0;Seia_Município;Cursos gerais;18.7;154.8
2015.0;Seia_Município;Cursos Tecnológicos e Profissionais;11.3;154.8
2015.0;Seia_Município;Total;15.3;154.8
2015.0;Seixal_Município;Cursos gerais;20.8;681.5
2015.0;Seixal_Município;Cursos Tecnológicos e Profissionais;16.9;681.5
2015.0;Seixal_Município;Total;19.6;681.5
2015.0;Sernancelhe_Município;Cursos gerais;;48.7
2015.0;Sernancelhe_Município;Cursos Tecnológicos e Profissionais;12.2;48.7
2015.0;Sernancelhe_Município;Total;12.2;48.7
2015.0;Serpa_Município;Cursos gerais;21.8;142.3
2015.0;Serpa_Município;Cursos Tecnológicos e Profissionais;15.5;142.3
2015.0;Serpa_Município;Total;18.5;142.3
2015.0;Sertã_Município;Cursos gerais;18.7;103.4
2015.0;Sertã_Município;Cursos Tecnológicos e Profissionais;29.2;103.4
2015.0;Sertã_Município;Total;23.4;103.4
2015.0;Sesimbra_Município;Cursos gerais;20.0;170.2
2015.0;Sesimbra_Município;Cursos Tecnológicos e Profissionais;9.2;170.2
2015.0;Sesimbra_Município;Total;16.6;170.2
2015.0;Setúbal_Município;Cursos gerais;22.0;713.4
2015.0;Setúbal_Município;Cursos Tecnológicos e Profissionais;9.6;713.4
2015.0;Setúbal_Município;Total;18.1;713.4
2015.0;Sever do Vouga_Município;Cursos gerais;11.3;59.2
2015.0;Sever do Vouga_Município;Cursos Tecnológicos e Profissionais;5.6;59.2
2015.0;Sever do Vouga_Município;Total;9.7;59.2
2015.0;Silves_Município;Cursos gerais;18.9;117.6
2015.0;Silves_Município;Cursos Tecnológicos e Profissionais;27.9;117.6
2015.0;Silves_Município;Total;21.8;117.6
2015.0;Sines_Município;Cursos gerais;32.4;137.3
2015.0;Sines_Município;Cursos Tecnológicos e Profissionais;16.9;137.3
2015.0;Sines_Município;Total;22.3;137.3
2015.0;Sintra_Município;Cursos gerais;24.9;1715.0
2015.0;Sintra_Município;Cursos Tecnológicos e Profissionais;15.1;1715.0
2015.0;Sintra_Município;Total;22.6;1715.0
2015.0;Sobral de Monte Agraço_Município;Cursos gerais;7.1;35.1
2015.0;Sobral de Monte Agraço_Município;Cursos Tecnológicos e Profissionais;0.0;35.1
2015.0;Sobral de Monte Agraço_Município;Total;6.1;35.1
2015.0;Soure_Município;Cursos gerais;8.8;89.0
2015.0;Soure_Município;Cursos Tecnológicos e Profissionais;16.4;89.0
2015.0;Soure_Município;Total;10.8;89.0
2015.0;Sousel_Município;Cursos gerais;;33.8
2015.0;Sousel_Município;Cursos Tecnológicos e Profissionais;;33.8
2015.0;Sousel_Município;Total;;33.8
2015.0;Tábua_Município;Cursos gerais;17.4;74.5
2015.0;Tábua_Município;Cursos Tecnológicos e Profissionais;11.3;74.5
2015.0;Tábua_Município;Total;14.6;74.5
2015.0;Tabuaço_Município;Cursos gerais;16.8;76.3
2015.0;Tabuaço_Município;Cursos Tecnológicos e Profissionais;0.0;76.3
2015.0;Tabuaço_Município;Total;14.4;76.3
2015.0;Tarouca_Município;Cursos gerais;18.8;95.3
2015.0;Tarouca_Município;Cursos Tecnológicos e Profissionais;2.9;95.3
2015.0;Tarouca_Município;Total;15.7;95.3
2015.0;Tavira_Município;Cursos gerais;21.8;80.6
2015.0;Tavira_Município;Cursos Tecnológicos e Profissionais;46.4;80.6
2015.0;Tavira_Município;Total;27.2;80.6
2015.0;Terras de Bouro_Município;Cursos gerais;23.5;69.2
2015.0;Terras de Bouro_Município;Cursos Tecnológicos e Profissionais;6.8;69.2
2015.0;Terras de Bouro_Município;Total;17.8;69.2
2015.0;Tomar_Município;Cursos gerais;18.5;196.7
2015.0;Tomar_Município;Cursos Tecnológicos e Profissionais;13.0;196.7
2015.0;Tomar_Município;Total;16.5;196.7
2015.0;Tondela_Município;Cursos gerais;14.9;157.6
2015.0;Tondela_Município;Cursos Tecnológicos e Profissionais;8.0;157.6
2015.0;Tondela_Município;Total;11.4;157.6
2015.0;Torre de Moncorvo_Município;Cursos gerais;11.0;64.9
2015.0;Torre de Moncorvo_Município;Cursos Tecnológicos e Profissionais;28.6;64.9
2015.0;Torre de Moncorvo_Município;Total;17.0;64.9
2015.0;Torres Novas_Município;Cursos gerais;20.3;197.7
2015.0;Torres Novas_Município;Cursos Tecnológicos e Profissionais;10.4;197.7
2015.0;Torres Novas_Município;Total;17.2;197.7
2015.0;Torres Vedras_Município;Cursos gerais;18.3;419.9
2015.0;Torres Vedras_Município;Cursos Tecnológicos e Profissionais;17.1;419.9
2015.0;Torres Vedras_Município;Total;17.8;419.9
2015.0;Trancoso_Município;Cursos gerais;19.3;47.5
2015.0;Trancoso_Município;Cursos Tecnológicos e Profissionais;16.3;47.5
2015.0;Trancoso_Município;Total;17.7;47.5
2015.0;Trofa_Município;Cursos gerais;8.3;357.9
2015.0;Trofa_Município;Cursos Tecnológicos e Profissionais;3.2;357.9
2015.0;Trofa_Município;Total;7.3;357.9
2015.0;Vagos_Município;Cursos gerais;16.9;99.2
2015.0;Vagos_Município;Cursos Tecnológicos e Profissionais;13.7;99.2
2015.0;Vagos_Município;Total;15.2;99.2
2015.0;Vale de Cambra_Município;Cursos gerais;15.2;98.8
2015.0;Vale de Cambra_Município;Cursos Tecnológicos e Profissionais;11.7;98.8
2015.0;Vale de Cambra_Município;Total;13.8;98.8
2015.0;Valença_Município;Cursos gerais;22.4;79.4
2015.0;Valença_Município;Cursos Tecnológicos e Profissionais;7.8;79.4
2015.0;Valença_Município;Total;15.4;79.4
2015.0;Valongo_Município;Cursos gerais;19.0;900.5
2015.0;Valongo_Município;Cursos Tecnológicos e Profissionais;9.4;900.5
2015.0;Valongo_Município;Total;16.6;900.5
2015.0;Valpaços_Município;Cursos gerais;22.0;112.1
2015.0;Valpaços_Município;Cursos Tecnológicos e Profissionais;26.2;112.1
2015.0;Valpaços_Município;Total;23.2;112.1
2015.0;Velas_Município;Cursos gerais;28.0;
2015.0;Velas_Município;Cursos Tecnológicos e Profissionais;13.1;
2015.0;Velas_Município;Total;18.5;
2015.0;Vendas Novas_Município;Cursos gerais;18.1;57.2
2015.0;Vendas Novas_Município;Cursos Tecnológicos e Profissionais;3.2;57.2
2015.0;Vendas Novas_Município;Total;15.5;57.2
2015.0;Viana do Alentejo_Município;Cursos gerais;19.4;37.6
2015.0;Viana do Alentejo_Município;Cursos Tecnológicos e Profissionais;0.0;37.6
2015.0;Viana do Alentejo_Município;Total;18.2;37.6
2015.0;Viana do Castelo_Município;Cursos gerais;13.1;545.4
2015.0;Viana do Castelo_Município;Cursos Tecnológicos e Profissionais;6.6;545.4
2015.0;Viana do Castelo_Município;Total;10.5;545.4
2015.0;Vidigueira_Município;Cursos gerais;;59.5
2015.0;Vidigueira_Município;Cursos Tecnológicos e Profissionais;8.6;59.5
2015.0;Vidigueira_Município;Total;8.6;59.5
2015.0;Vieira do Minho_Município;Cursos gerais;15.4;150.5
2015.0;Vieira do Minho_Município;Cursos Tecnológicos e Profissionais;17.9;150.5
2015.0;Vieira do Minho_Município;Total;16.0;150.5
2015.0;Vila da Praia da Vitória_Município;Cursos gerais;22.2;
2015.0;Vila da Praia da Vitória_Município;Cursos Tecnológicos e Profissionais;20.0;
2015.0;Vila da Praia da Vitória_Município;Total;21.3;
2015.0;Vila de Rei_Município;Cursos gerais;15.4;24.1
2015.0;Vila de Rei_Município;Cursos Tecnológicos e Profissionais;;24.1
2015.0;Vila de Rei_Município;Total;15.4;24.1
2015.0;Vila do Bispo_Município;Cursos gerais;;19.8
2015.0;Vila do Bispo_Município;Cursos Tecnológicos e Profissionais;;19.8
2015.0;Vila do Bispo_Município;Total;;19.8
2015.0;Vila do Conde_Município;Cursos gerais;23.1;548.1
2015.0;Vila do Conde_Município;Cursos Tecnológicos e Profissionais;7.3;548.1
2015.0;Vila do Conde_Município;Total;17.3;548.1
2015.0;Vila do Porto_Município;Cursos gerais;15.7;
2015.0;Vila do Porto_Município;Cursos Tecnológicos e Profissionais;2.1;
2015.0;Vila do Porto_Município;Total;12.2;
2015.0;Vila Flor_Município;Cursos gerais;12.5;55.3
2015.0;Vila Flor_Município;Cursos Tecnológicos e Profissionais;;55.3
2015.0;Vila Flor_Município;Total;12.5;55.3
2015.0;Vila Franca de Xira_Município;Cursos gerais;24.1;578.9
2015.0;Vila Franca de Xira_Município;Cursos Tecnológicos e Profissionais;13.5;578.9
2015.0;Vila Franca de Xira_Município;Total;20.5;578.9
2015.0;Vila Franca do Campo_Município;Cursos gerais;25.1;
2015.0;Vila Franca do Campo_Município;Cursos Tecnológicos e Profissionais;21.8;
2015.0;Vila Franca do Campo_Município;Total;23.6;
2015.0;Vila Nova da Barquinha_Município;Cursos gerais;19.2;43.9
2015.0;Vila Nova da Barquinha_Município;Cursos Tecnológicos e Profissionais;0.0;43.9
2015.0;Vila Nova da Barquinha_Município;Total;12.5;43.9
2015.0;Vila Nova de Cerveira_Município;Cursos gerais;18.6;42.7
2015.0;Vila Nova de Cerveira_Município;Cursos Tecnológicos e Profissionais;8.1;42.7
2015.0;Vila Nova de Cerveira_Município;Total;15.4;42.7
2015.0;Vila Nova de Famalicão_Município;Cursos gerais;15.9;984.1
2015.0;Vila Nova de Famalicão_Município;Cursos Tecnológicos e Profissionais;13.6;984.1
2015.0;Vila Nova de Famalicão_Município;Total;14.7;984.1
2015.0;Vila Nova de Foz Côa_Município;Cursos gerais;26.0;37.8
2015.0;Vila Nova de Foz Côa_Município;Cursos Tecnológicos e Profissionais;18.2;37.8
2015.0;Vila Nova de Foz Côa_Município;Total;23.6;37.8
2015.0;Vila Nova de Gaia_Município;Cursos gerais;17.4;3079.1
2015.0;Vila Nova de Gaia_Município;Cursos Tecnológicos e Profissionais;8.4;3079.1
2015.0;Vila Nova de Gaia_Município;Total;12.4;3079.1
2015.0;Vila Nova de Paiva_Município;Cursos gerais;20.0;47.5
2015.0;Vila Nova de Paiva_Município;Cursos Tecnológicos e Profissionais;16.7;47.5
2015.0;Vila Nova de Paiva_Município;Total;19.2;47.5
2015.0;Vila Nova de Poiares_Município;Cursos gerais;19.2;58.4
2015.0;Vila Nova de Poiares_Município;Cursos Tecnológicos e Profissionais;17.8;58.4
2015.0;Vila Nova de Poiares_Município;Total;18.5;58.4
2015.0;Vila Pouca de Aguiar_Município;Cursos gerais;18.0;89.6
2015.0;Vila Pouca de Aguiar_Município;Cursos Tecnológicos e Profissionais;4.8;89.6
2015.0;Vila Pouca de Aguiar_Município;Total;14.1;89.6
2015.0;Vila Real_Município;Cursos gerais;15.0;400.8
2015.0;Vila Real_Município;Cursos Tecnológicos e Profissionais;11.1;400.8
2015.0;Vila Real_Município;Total;14.1;400.8
2015.0;Vila Real de Santo António_Município;Cursos gerais;23.1;126.8
2015.0;Vila Real de Santo António_Município;Cursos Tecnológicos e Profissionais;10.1;126.8
2015.0;Vila Real de Santo António_Município;Total;18.9;126.8
2015.0;Vila Velha de Ródão_Município;Cursos gerais;;10.8
2015.0;Vila Velha de Ródão_Município;Cursos Tecnológicos e Profissionais;;10.8
2015.0;Vila Velha de Ródão_Município;Total;;10.8
2015.0;Vila Verde_Município;Cursos gerais;18.5;427.8
2015.0;Vila Verde_Município;Cursos Tecnológicos e Profissionais;5.4;427.8
2015.0;Vila Verde_Município;Total;10.8;427.8
2015.0;Vila Viçosa_Município;Cursos gerais;21.5;65.2
2015.0;Vila Viçosa_Município;Cursos Tecnológicos e Profissionais;20.0;65.2
2015.0;Vila Viçosa_Município;Total;21.3;65.2
2015.0;Vimioso_Município;Cursos gerais;;27.9
2015.0;Vimioso_Município;Cursos Tecnológicos e Profissionais;;27.9
2015.0;Vimioso_Município;Total;;27.9
2015.0;Vinhais_Município;Cursos gerais;22.5;49.1
2015.0;Vinhais_Município;Cursos Tecnológicos e Profissionais;0.0;49.1
2015.0;Vinhais_Município;Total;17.7;49.1
2015.0;Viseu_Município;Cursos gerais;15.0;761.8
2015.0;Viseu_Município;Cursos Tecnológicos e Profissionais;16.0;761.8
2015.0;Viseu_Município;Total;15.4;761.8
2015.0;Vizela_Município;Cursos gerais;14.0;182.5
2015.0;Vizela_Município;Cursos Tecnológicos e Profissionais;14.1;182.5
2015.0;Vizela_Município;Total;14.1;182.5
2015.0;Vouzela_Município;Cursos gerais;18.6;56.0
2015.0;Vouzela_Município;Cursos Tecnológicos e Profissionais;10.9;56.0
2015.0;Vouzela_Município;Total;13.6;56.0
2016.0;Abrantes_Município;Cursos gerais;20.4;214.3
2016.0;Abrantes_Município;Cursos Tecnológicos e Profissionais;14.9;214.3
2016.0;Abrantes_Município;Total;18.5;214.3
2016.0;Águeda_Município;Cursos gerais;20.8;213.7
2016.0;Águeda_Município;Cursos Tecnológicos e Profissionais;5.9;213.7
2016.0;Águeda_Município;Total;15.2;213.7
2016.0;Aguiar da Beira_Município;Cursos gerais;17.9;28.6
2016.0;Aguiar da Beira_Município;Cursos Tecnológicos e Profissionais;20.8;28.6
2016.0;Aguiar da Beira_Município;Total;18.5;28.6
2016.0;Alandroal_Município;Cursos gerais;;40.1
2016.0;Alandroal_Município;Cursos Tecnológicos e Profissionais;;40.1
2016.0;Alandroal_Município;Total;;40.1
2016.0;Albergaria-a-Velha_Município;Cursos gerais;16.4;138.7
2016.0;Albergaria-a-Velha_Município;Cursos Tecnológicos e Profissionais;7.0;138.7
2016.0;Albergaria-a-Velha_Município;Total;11.6;138.7
2016.0;Albufeira_Município;Cursos gerais;27.1;254.1
2016.0;Albufeira_Município;Cursos Tecnológicos e Profissionais;16.0;254.1
2016.0;Albufeira_Município;Total;23.0;254.1
2016.0;Alcácer do Sal_Município;Cursos gerais;17.3;54.8
2016.0;Alcácer do Sal_Município;Cursos Tecnológicos e Profissionais;4.3;54.8
2016.0;Alcácer do Sal_Município;Total;14.5;54.8
2016.0;Alcanena_Município;Cursos gerais;17.4;59.1
2016.0;Alcanena_Município;Cursos Tecnológicos e Profissionais;0.0;59.1
2016.0;Alcanena_Município;Total;13.5;59.1
2016.0;Alcobaça_Município;Cursos gerais;20.2;252.4
2016.0;Alcobaça_Município;Cursos Tecnológicos e Profissionais;9.4;252.4
2016.0;Alcobaça_Município;Total;16.6;252.4
2016.0;Alcochete_Município;Cursos gerais;19.7;87.3
2016.0;Alcochete_Município;Cursos Tecnológicos e Profissionais;21.3;87.3
2016.0;Alcochete_Município;Total;20.1;87.3
2016.0;Alcoutim_Município;Cursos gerais;;12.8
2016.0;Alcoutim_Município;Cursos Tecnológicos e Profissionais;;12.8
2016.0;Alcoutim_Município;Total;;12.8
2016.0;Alenquer_Município;Cursos gerais;21.0;138.3
2016.0;Alenquer_Município;Cursos Tecnológicos e Profissionais;4.3;138.3
2016.0;Alenquer_Município;Total;16.8;138.3
2016.0;Alfândega da Fé_Município;Cursos gerais;23.0;45.5
2016.0;Alfândega da Fé_Município;Cursos Tecnológicos e Profissionais;30.0;45.5
2016.0;Alfândega da Fé_Município;Total;23.7;45.5
2016.0;Alijó_Município;Cursos gerais;25.5;84.5
2016.0;Alijó_Município;Cursos Tecnológicos e Profissionais;10.9;84.5
2016.0;Alijó_Município;Total;21.6;84.5
2016.0;Aljezur_Município;Cursos gerais;;16.9
2016.0;Aljezur_Município;Cursos Tecnológicos e Profissionais;;16.9
2016.0;Aljezur_Município;Total;;16.9
2016.0;Aljustrel_Município;Cursos gerais;21.6;57.6
2016.0;Aljustrel_Município;Cursos Tecnológicos e Profissionais;0.0;57.6
2016.0;Aljustrel_Município;Total;14.7;57.6
2016.0;Almada_Município;Cursos gerais;22.0;812.4
2016.0;Almada_Município;Cursos Tecnológicos e Profissionais;15.0;812.4
2016.0;Almada_Município;Total;19.7;812.4
2016.0;Almeida_Município;Cursos gerais;25.9;23.8
2016.0;Almeida_Município;Cursos Tecnológicos e Profissionais;29.0;23.8
2016.0;Almeida_Município;Total;26.5;23.8
2016.0;Almeirim_Município;Cursos gerais;16.2;110.0
2016.0;Almeirim_Município;Cursos Tecnológicos e Profissionais;7.2;110.0
2016.0;Almeirim_Município;Total;13.4;110.0
2016.0;Almodôvar_Município;Cursos gerais;8.0;39.8
2016.0;Almodôvar_Município;Cursos Tecnológicos e Profissionais;5.7;39.8
2016.0;Almodôvar_Município;Total;7.1;39.8
2016.0;Alpiarça_Município;Cursos gerais;22.5;27.9
2016.0;Alpiarça_Município;Cursos Tecnológicos e Profissionais;24.1;27.9
2016.0;Alpiarça_Município;Total;23.1;27.9
2016.0;Alter do Chão_Município;Cursos gerais;14.3;29.3
2016.0;Alter do Chão_Município;Cursos Tecnológicos e Profissionais;11.2;29.3
2016.0;Alter do Chão_Município;Total;11.4;29.3
2016.0;Alvaiázere_Município;Cursos gerais;25.4;38.0
2016.0;Alvaiázere_Município;Cursos Tecnológicos e Profissionais;9.7;38.0
2016.0;Alvaiázere_Município;Total;17.3;38.0
2016.0;Alvito_Município;Cursos gerais;;18.9
2016.0;Alvito_Município;Cursos Tecnológicos e Profissionais;10.5;18.9
2016.0;Alvito_Município;Total;10.5;18.9
2016.0;Amadora_Município;Cursos gerais;24.8;858.7
2016.0;Amadora_Município;Cursos Tecnológicos e Profissionais;15.0;858.7
2016.0;Amadora_Município;Total;20.1;858.7
2016.0;Amarante_Município;Cursos gerais;13.5;535.8
2016.0;Amarante_Município;Cursos Tecnológicos e Profissionais;4.6;535.8
2016.0;Amarante_Município;Total;8.3;535.8
2016.0;Amares_Município;Cursos gerais;16.7;157.8
2016.0;Amares_Município;Cursos Tecnológicos e Profissionais;15.9;157.8
2016.0;Amares_Município;Total;16.4;157.8
2016.0;Anadia_Município;Cursos gerais;13.7;106.0
2016.0;Anadia_Município;Cursos Tecnológicos e Profissionais;3.7;106.0
2016.0;Anadia_Município;Total;8.9;106.0
2016.0;Angra do Heroísmo_Município;Cursos gerais;23.1;
2016.0;Angra do Heroísmo_Município;Cursos Tecnológicos e Profissionais;28.9;
2016.0;Angra do Heroísmo_Município;Total;24.5;
2016.0;Ansião_Município;Cursos gerais;8.2;78.3
2016.0;Ansião_Município;Cursos Tecnológicos e Profissionais;9.8;78.3
2016.0;Ansião_Município;Total;9.1;78.3
2016.0;Arcos de Valdevez_Município;Cursos gerais;14.4;129.6
2016.0;Arcos de Valdevez_Município;Cursos Tecnológicos e Profissionais;16.5;129.6
2016.0;Arcos de Valdevez_Município;Total;15.5;129.6
2016.0;Arganil_Município;Cursos gerais;20.8;81.9
2016.0;Arganil_Município;Cursos Tecnológicos e Profissionais;5.3;81.9
2016.0;Arganil_Município;Total;12.3;81.9
2016.0;Armamar_Município;Cursos gerais;13.0;68.5
2016.0;Armamar_Município;Cursos Tecnológicos e Profissionais;;68.5
2016.0;Armamar_Município;Total;13.0;68.5
2016.0;Arouca_Município;Cursos gerais;11.9;116.8
2016.0;Arouca_Município;Cursos Tecnológicos e Profissionais;4.1;116.8
2016.0;Arouca_Município;Total;9.3;116.8
2016.0;Arraiolos_Município;Cursos gerais;23.6;42.1
2016.0;Arraiolos_Município;Cursos Tecnológicos e Profissionais;22.2;42.1
2016.0;Arraiolos_Município;Total;23.5;42.1
2016.0;Arronches_Município;Cursos gerais;;25.6
2016.0;Arronches_Município;Cursos Tecnológicos e Profissionais;;25.6
2016.0;Arronches_Município;Total;;25.6
2016.0;Arruda dos Vinhos_Município;Cursos gerais;13.5;39.7
2016.0;Arruda dos Vinhos_Município;Cursos Tecnológicos e Profissionais;17.5;39.7
2016.0;Arruda dos Vinhos_Município;Total;14.8;39.7
2016.0;Aveiro_Município;Cursos gerais;14.8;390.6
2016.0;Aveiro_Município;Cursos Tecnológicos e Profissionais;6.7;390.6
2016.0;Aveiro_Município;Total;11.5;390.6
2016.0;Avis_Município;Cursos gerais;;41.6
2016.0;Avis_Município;Cursos Tecnológicos e Profissionais;4.0;41.6
2016.0;Avis_Município;Total;4.0;41.6
2016.0;Azambuja_Município;Cursos gerais;20.9;70.0
2016.0;Azambuja_Município;Cursos Tecnológicos e Profissionais;8.2;70.0
2016.0;Azambuja_Município;Total;17.3;70.0
2016.0;Baião_Município;Cursos gerais;20.0;248.8
2016.0;Baião_Município;Cursos Tecnológicos e Profissionais;5.5;248.8
2016.0;Baião_Município;Total;14.6;248.8
2016.0;Barcelos_Município;Cursos gerais;13.6;656.3
2016.0;Barcelos_Município;Cursos Tecnológicos e Profissionais;7.4;656.3
2016.0;Barcelos_Município;Total;11.3;656.3
2016.0;Barrancos_Município;Cursos gerais;;22.9
2016.0;Barrancos_Município;Cursos Tecnológicos e Profissionais;;22.9
2016.0;Barrancos_Município;Total;;22.9
2016.0;Barreiro_Município;Cursos gerais;22.5;480.9
2016.0;Barreiro_Município;Cursos Tecnológicos e Profissionais;14.0;480.9
2016.0;Barreiro_Município;Total;20.1;480.9
2016.0;Batalha_Município;Cursos gerais;9.1;59.0
2016.0;Batalha_Município;Cursos Tecnológicos e Profissionais;9.7;59.0
2016.0;Batalha_Município;Total;9.3;59.0
2016.0;Beja_Município;Cursos gerais;20.5;227.8
2016.0;Beja_Município;Cursos Tecnológicos e Profissionais;12.3;227.8
2016.0;Beja_Município;Total;17.9;227.8
2016.0;Belmonte_Município;Cursos gerais;10.2;49.6
2016.0;Belmonte_Município;Cursos Tecnológicos e Profissionais;;49.6
2016.0;Belmonte_Município;Total;10.2;49.6
2016.0;Benavente_Município;Cursos gerais;22.6;201.0
2016.0;Benavente_Município;Cursos Tecnológicos e Profissionais;20.6;201.0
2016.0;Benavente_Município;Total;22.2;201.0
2016.0;Bombarral_Município;Cursos gerais;18.7;42.0
2016.0;Bombarral_Município;Cursos Tecnológicos e Profissionais;10.3;42.0
2016.0;Bombarral_Município;Total;16.1;42.0
2016.0;Borba_Município;Cursos gerais;;56.4
2016.0;Borba_Município;Cursos Tecnológicos e Profissionais;;56.4
